# x Q2 F2_free_p F3_free_p
2.511886431509582213e-02 7.943282347242821118e+01 1.713482941218937849e+00 2.428148671343230092e+01
2.511886431509582213e-02 1.000000000000000000e+02 1.737505130098325301e+00 2.476155104044000765e+01
2.511886431509582213e-02 1.258925411794167530e+02 1.754620291357491535e+00 2.513774846740687252e+01
2.511886431509582213e-02 1.584893192461114211e+02 1.774625727297359790e+00 2.554746040676672436e+01
2.511886431509582213e-02 1.995262314968880730e+02 1.793785251088455990e+00 2.594039332928660357e+01
2.511886431509582213e-02 2.511886431509582280e+02 1.808477608336623632e+00 2.625710234843853286e+01
2.511886431509582213e-02 3.162277660168379612e+02 1.828746458441016465e+00 2.665391990963586721e+01
2.511886431509582213e-02 3.981071705534973262e+02 1.847549650775767605e+00 2.702037743114767565e+01
2.511886431509582213e-02 5.011872336272724624e+02 1.861054919055269874e+00 2.730789453423903623e+01
2.511886431509582213e-02 6.309573444801936830e+02 1.873103849029259305e+00 2.757010806462075792e+01
2.511886431509582213e-02 7.943282347242821970e+02 1.884736425471301935e+00 2.781944540211296513e+01
2.511886431509582213e-02 1.000000000000000000e+03 1.901545925408404836e+00 2.814750436874111372e+01
2.511886431509582213e-02 1.258925411794168667e+03 1.911531656765742326e+00 2.836733702427309467e+01
2.511886431509582213e-02 1.584893192461114040e+03 1.924593398277905987e+00 2.863144467588591269e+01
2.511886431509582213e-02 1.995262314968878854e+03 1.939492803097840001e+00 2.892057409671862800e+01
2.511886431509582213e-02 2.511886431509582053e+03 1.951833027063035741e+00 2.916884782411191779e+01
2.511886431509582213e-02 3.162277660168379498e+03 1.960834798973991155e+00 2.936749558518353709e+01
2.511886431509582213e-02 3.981071705534977355e+03 1.968874378532267322e+00 2.954723626119563917e+01
2.511886431509582213e-02 5.011872336272725079e+03 1.979628667160461042e+00 2.976735410667118131e+01
2.511886431509582213e-02 6.309573444801942969e+03 1.992295167143048218e+00 3.001458506100003731e+01
2.511886431509582213e-02 7.943282347242821743e+03 2.002546314920938375e+00 3.022239668422052006e+01
2.511886431509582213e-02 1.000000000000000000e+04 2.009732101029714890e+00 3.038275844424794059e+01
2.511886431509582213e-02 1.258925411794168758e+04 2.020825267491415111e+00 3.060010663106004003e+01
2.511886431509582213e-02 1.584893192461114086e+04 2.029583288878006986e+00 3.078350501128160843e+01
2.511886431509582213e-02 1.995262314968882856e+04 2.036015114365005374e+00 3.093317937800549799e+01
2.511886431509582213e-02 2.511886431509582326e+04 2.044506588592274632e+00 3.111138147870067883e+01
2.511886431509582213e-02 3.162277660168379225e+04 2.053728615122816681e+00 3.129812103314326066e+01
2.511886431509582213e-02 3.981071705534977082e+04 2.059188322233953983e+00 3.142526501884130141e+01
2.511886431509582213e-02 5.011872336272725079e+04 2.066004554700633822e+00 3.157261937868663182e+01
2.511886431509582213e-02 6.309573444801942969e+04 2.075108836380707533e+00 3.175409253901943174e+01
2.511886431509582213e-02 7.943282347242820833e+04 2.080469687031062165e+00 3.187813625850567689e+01
2.511886431509582213e-02 1.000000000000000000e+05 2.085392849380118374e+00 3.199545940859857751e+01
2.511886431509582213e-02 1.258925411794168758e+05 2.089550318421329766e+00 3.209807341139701720e+01
2.511886431509582213e-02 1.584893192461114086e+05 2.094011096169212216e+00 3.220533068518982134e+01
2.511886431509582213e-02 1.995262314968883002e+05 2.102199880639960661e+00 3.236982586967847197e+01
2.511886431509582213e-02 2.511886431509582035e+05 2.109962630947229023e+00 3.252619717193311999e+01
2.511886431509582213e-02 3.162277660168379080e+05 2.116752115850358607e+00 3.266667120054074047e+01
2.511886431509582213e-02 3.981071705534977373e+05 2.120386137374009827e+00 3.275971816282890359e+01
2.511886431509582213e-02 5.011872336272724788e+05 2.125223436705195645e+00 3.287144417879230929e+01
2.511886431509582213e-02 6.309573444801942678e+05 2.132088645899863355e+00 3.301465363254140328e+01
2.511886431509582213e-02 7.943282347242821706e+05 2.135617861428706465e+00 3.310406897652656255e+01
2.511886431509582213e-02 1.000000000000000000e+06 2.138334653286455111e+00 3.317036942048562764e+01
2.511886431509582213e-02 1.258925411794168642e+06 2.138335067367011622e+00 3.317038171391710222e+01
2.511886431509582213e-02 1.584893192461114144e+06 2.138758168168270579e+00 3.318722232775539993e+01
2.511886431509582213e-02 1.995262314968882827e+06 2.138758429516985693e+00 3.318723008826856358e+01
2.511886431509582213e-02 2.511886431509582326e+06 2.137795573307423425e+00 3.318420859609583573e+01
2.511886431509582213e-02 3.162277660168379545e+06 2.138758802013682292e+00 3.318724114922186175e+01
2.511886431509582213e-02 3.981071705534977373e+06 2.138758932998408024e+00 3.318724503869562881e+01
2.511886431509582213e-02 5.011872336272724904e+06 2.138759037043290512e+00 3.318724812821504599e+01
2.511886431509582213e-02 6.309573444801942445e+06 2.138759119689086940e+00 3.318725058230795355e+01
2.511886431509582213e-02 7.943282347242821939e+06 2.137373349190953231e+00 3.316739401000180720e+01
2.511886431509582213e-02 1.000000000000000000e+07 2.138759237482961595e+00 3.318725408009176192e+01
2.511886431509582213e-02 1.258925411794166267e+07 2.137796214936245498e+00 3.318422765207449743e+01
2.511886431509582213e-02 1.584893192461117357e+07 2.138759311805881413e+00 3.318725628704446251e+01
2.511886431509582213e-02 1.995262314968882874e+07 2.138336565691463242e+00 3.317042619694589689e+01
2.511886431509582213e-02 2.511886431509582326e+07 2.137796294712658529e+00 3.318423002138497679e+01
2.511886431509582213e-02 3.162277660168379173e+07 2.138759375190486978e+00 3.318725816919377536e+01
2.511886431509582213e-02 3.981071705534969270e+07 2.137796324293706363e+00 3.318423089992392505e+01
2.511886431509582213e-02 5.011872336272735149e+07 2.138759398693460767e+00 3.318725886709362527e+01
2.511886431509582213e-02 6.309573444801943004e+07 2.138336634687240334e+00 3.317042824532886414e+01
2.511886431509582213e-02 7.943282347242821753e+07 2.137373577248378176e+00 3.316740078189425844e+01
2.511886431509582213e-02 1.000000000000000000e+08 2.138759418737434359e+00 3.318725946228158108e+01
2.511886431509582213e-02 1.258925411794166118e+08 2.138759422879537020e+00 3.318725958527762288e+01
2.511886431509582213e-02 1.584893192461117506e+08 2.138759426169726474e+00 3.318725968297688667e+01
2.511886431509582213e-02 1.995262314968882799e+08 2.138759428783218119e+00 3.318725976058217952e+01
2.511886431509582213e-02 2.511886431509582102e+08 2.138759430859187738e+00 3.318725982222621695e+01
2.511886431509582213e-02 3.162277660168379545e+08 2.138759432508187341e+00 3.318725987119183429e+01
2.511886431509582213e-02 3.981071705534985662e+08 2.138759433818036459e+00 3.318725991008661680e+01
2.511886431509582213e-02 5.011872336272735000e+08 2.137796370851508421e+00 3.318423228266212988e+01
2.511886431509582213e-02 6.309573444801943302e+08 2.137373599398014523e+00 3.316740143960129217e+01
2.511886431509582213e-02 7.943282347242821455e+08 2.138759436341422404e+00 3.318725998501634677e+01
2.511886431509582213e-02 1.000000000000000000e+09 2.138759436862883945e+00 3.318726000050065039e+01
2.511886431509582213e-02 1.258925411794171333e+09 2.138759437277094388e+00 3.318726001280025883e+01
2.511886431509582213e-02 1.584893192461117268e+09 2.138759437606111646e+00 3.318726002257015040e+01
2.511886431509582213e-02 1.995262314968882799e+09 2.137796373859728316e+00 3.318423237200439502e+01
2.511886431509582213e-02 2.511886431509582043e+09 2.138759438075059194e+00 3.318726003649511824e+01
2.511886431509582213e-02 3.162277660168379307e+09 2.138336665959420291e+00 3.317042917375382416e+01
2.511886431509582213e-02 3.981071705534985542e+09 2.138759438370944288e+00 3.318726004528114970e+01
2.511886431509582213e-02 5.011872336272735596e+09 2.137373602186488863e+00 3.316740152240168271e+01
2.511886431509582213e-02 6.309573444801942825e+09 2.138336666276995146e+00 3.317042918318218625e+01
2.511886431509582213e-02 7.943282347242821693e+09 2.138759438623282438e+00 3.318726005277410707e+01
2.511886431509582213e-02 1.000000000000000000e+10 2.138759438675426949e+00 3.318726005432252180e+01
3.162277660168379134e-02 1.000000000000000056e-01 3.171837898801376232e-01 2.150108420326638736e+00
3.162277660168379134e-02 1.258925411794167282e-01 3.641052235198077858e-01 2.665390958000541488e+00
3.162277660168379134e-02 1.584893192461113431e-01 4.137457059892575284e-01 3.229768118887553108e+00
3.162277660168379134e-02 1.995262314968879735e-01 4.664175018529480576e-01 3.830961952718331176e+00
3.162277660168379134e-02 2.511886431509580131e-01 5.199596187832653538e-01 4.434181067494394668e+00
3.162277660168379134e-02 3.162277660168379412e-01 5.729285554365504129e-01 5.009879375493499154e+00
3.162277660168379134e-02 3.981071705534973137e-01 6.570728135580035101e-01 6.113720219818267410e+00
3.162277660168379134e-02 5.011872336272723549e-01 7.184623024908947109e-01 6.836904819992082771e+00
3.162277660168379134e-02 6.309573444801933606e-01 7.741535711034879252e-01 7.460102459105645956e+00
3.162277660168379134e-02 7.943282347242814900e-01 8.268327397067689599e-01 8.019358981220172211e+00
3.162277660168379134e-02 1.000000000000000000e+00 8.880923152275175259e-01 8.721380127060228915e+00
3.162277660168379134e-02 1.258925411794167504e+00 9.477955103686747096e-01 9.411314790737581149e+00
3.162277660168379134e-02 1.584893192461114042e+00 1.004422894812923683e+00 1.009879803773785767e+01
3.162277660168379134e-02 1.995262314968879735e+00 1.061608287686820251e+00 1.081396300839691627e+01
3.162277660168379134e-02 2.511886431509581019e+00 1.114418517651823537e+00 1.151970949999630633e+01
3.162277660168379134e-02 3.162277660168379523e+00 1.162291310230382901e+00 1.220963855942592247e+01
3.162277660168379134e-02 3.981071705534973137e+00 1.211547503411090743e+00 1.293586510206205809e+01
3.162277660168379134e-02 5.011872336272724660e+00 1.256429925258522262e+00 1.361679365796227614e+01
3.162277660168379134e-02 6.309573444801933384e+00 1.297303742985724151e+00 1.428702594395289616e+01
3.162277660168379134e-02 7.943282347242817565e+00 1.334168456537452307e+00 1.491097561690705753e+01
3.162277660168379134e-02 1.000000000000000000e+01 1.371278329051359712e+00 1.553838398822747813e+01
3.162277660168379134e-02 1.258925411794167459e+01 1.405048426452873755e+00 1.612336108604476337e+01
3.162277660168379134e-02 1.584893192461114175e+01 1.434339550572695465e+00 1.663895785602406363e+01
3.162277660168379134e-02 1.995262314968880801e+01 1.462626112154261415e+00 1.714060173308877211e+01
3.162277660168379134e-02 2.511886431509581996e+01 1.487045602099982711e+00 1.757725409565759733e+01
3.162277660168379134e-02 3.162277660168379256e+01 1.509192691314303225e+00 1.797536881455867785e+01
3.162277660168379134e-02 3.981071705534973404e+01 1.532368743945224265e+00 1.838801979830109801e+01
3.162277660168379134e-02 5.011872336272725192e+01 1.553172229199183629e+00 1.876057358331729219e+01
3.162277660168379134e-02 6.309573444801936404e+01 1.571572367588085273e+00 1.909275741858247599e+01
3.162277660168379134e-02 7.943282347242821118e+01 1.587729881521707798e+00 1.938601664254328227e+01
3.162277660168379134e-02 1.000000000000000000e+02 1.605301062144511848e+00 1.969609434996435482e+01
3.162277660168379134e-02 1.258925411794167530e+02 1.621047782328517872e+00 1.997619926348454200e+01
3.162277660168379134e-02 1.584893192461114211e+02 1.636391957259880847e+00 2.024798308594760954e+01
3.162277660168379134e-02 1.995262314968880730e+02 1.646995263570170120e+00 2.045012915435290779e+01
3.162277660168379134e-02 2.511886431509582280e+02 1.660425576257316793e+00 2.068663660312585151e+01
3.162277660168379134e-02 3.162277660168379612e+02 1.673630318176840603e+00 2.091831813244587224e+01
3.162277660168379134e-02 3.981071705534973262e+02 1.685565079737469274e+00 2.112978356486661013e+01
3.162277660168379134e-02 5.011872336272724624e+02 1.697293390419747361e+00 2.133717135558971734e+01
3.162277660168379134e-02 6.309573444801936830e+02 1.705172968676887946e+00 2.149005753973243316e+01
3.162277660168379134e-02 7.943282347242821970e+02 1.715616012366973475e+00 2.167353764439339869e+01
3.162277660168379134e-02 1.000000000000000000e+03 1.725979092259113834e+00 2.185525057105218494e+01
3.162277660168379134e-02 1.258925411794168667e+03 1.733651330065026031e+00 2.199916162702670874e+01
3.162277660168379134e-02 1.584893192461114040e+03 1.742843703715358350e+00 2.216280468185254904e+01
3.162277660168379134e-02 1.995262314968878854e+03 1.751652951862810781e+00 2.231982787833795001e+01
3.162277660168379134e-02 2.511886431509582053e+03 1.760007006271473218e+00 2.246907659509301425e+01
3.162277660168379134e-02 3.162277660168379498e+03 1.767087906985356227e+00 2.260102659706242534e+01
3.162277660168379134e-02 3.981071705534977355e+03 1.774307705646423594e+00 2.273282507681519249e+01
3.162277660168379134e-02 5.011872336272725079e+03 1.781696985284983548e+00 2.286661185935911078e+01
3.162277660168379134e-02 6.309573444801942969e+03 1.786110700563853904e+00 2.295972285806602997e+01
3.162277660168379134e-02 7.943282347242821743e+03 1.792774594894568363e+00 2.308001544657484416e+01
3.162277660168379134e-02 1.000000000000000000e+04 1.799429178536218643e+00 2.320009492266563456e+01
3.162277660168379134e-02 1.258925411794168758e+04 1.805406374224455046e+00 2.331255136000548234e+01
3.162277660168379134e-02 1.584893192461114086e+04 1.811377619068928357e+00 2.342487116153189675e+01
3.162277660168379134e-02 1.995262314968882856e+04 1.817260277959781067e+00 2.353588660672843957e+01
3.162277660168379134e-02 2.511886431509582326e+04 1.819534325085712556e+00 2.359571700400400474e+01
3.162277660168379134e-02 3.162277660168379225e+04 1.824594430001685641e+00 2.369088141773179501e+01
3.162277660168379134e-02 3.981071705534977082e+04 1.829652032805704209e+00 2.378598779077313097e+01
3.162277660168379134e-02 5.011872336272725079e+04 1.834526357535147367e+00 2.387836507330724700e+01
3.162277660168379134e-02 6.309573444801942969e+04 1.839093603842463898e+00 2.396618451059680410e+01
3.162277660168379134e-02 7.943282347242820833e+04 1.843659580107920304e+00 2.405397437707151198e+01
3.162277660168379134e-02 1.000000000000000000e+05 1.846699902432841212e+00 2.412113999920958562e+01
3.162277660168379134e-02 1.258925411794168758e+05 1.850556264988297173e+00 2.419785168057412506e+01
3.162277660168379134e-02 1.584893192461114086e+05 1.854411972895518623e+00 2.427454804019777157e+01
3.162277660168379134e-02 1.995262314968883002e+05 1.858201134388001607e+00 2.435034313818212226e+01
3.162277660168379134e-02 2.511886431509582035e+05 1.859137852782161371e+00 2.438699346045837402e+01
3.162277660168379134e-02 3.162277660168379080e+05 1.862511942155686384e+00 2.445656720329283118e+01
3.162277660168379134e-02 3.981071705534977373e+05 1.865885760610856536e+00 2.452613456579089046e+01
3.162277660168379134e-02 5.011872336272724788e+05 1.869086948085220357e+00 2.459284986138385065e+01
3.162277660168379134e-02 6.309573444801942678e+05 1.871997421772201076e+00 2.465476356944773784e+01
3.162277660168379134e-02 7.943282347242821706e+05 1.874907758365834010e+00 2.471667403863655821e+01
3.162277660168379134e-02 1.000000000000000000e+06 1.876510020227336817e+00 2.475991697500727184e+01
3.162277660168379134e-02 1.258925411794168642e+06 1.876510364375923556e+00 2.475992516828168988e+01
3.162277660168379134e-02 1.584893192461114144e+06 1.876510637742979437e+00 2.475993167643476767e+01
3.162277660168379134e-02 1.995262314968882827e+06 1.876510854886225488e+00 2.475993684604698686e+01
3.162277660168379134e-02 2.511886431509582326e+06 1.876511027369283546e+00 2.475994095241748028e+01
3.162277660168379134e-02 3.162277660168379545e+06 1.876511164377476115e+00 2.475994421422448610e+01
3.162277660168379134e-02 3.981071705534977373e+06 1.876511273206971087e+00 2.475994680517050384e+01
